showid,name,season,release_year,episode_count,synopsis
80184771,Inside Bill's Brain: Decoding Bill Gates,Season 1,2019,3,"Microsoft co-founder Bill Gates opens up about his childhood, business career and passion for improving the lives of people in the developing world."
81205316,Soil,Season 1,2021,8,"To revamp the family business, a young entrepreneur sets up a bold yet risky plan of importing soil from Morocco to bury his community’s deceased."
80124723,Turn Up Charlie,Season 1,2019,8,A down-and-out DJ plots to rebuild his music career while working as a nanny for his famous best friend's wild 11-year-old daughter.
81014647,Kath and Kim,Season 1,2002,8,"As Kath prepares to wed fine-meats purveyor Kel, her daughter Kim moves back home after becoming disillusioned with her two-month marriage to Brett."
81014647,Kath and Kim,Season 2,2003,8,"Kath and Kel adjust to living together as a newly married couple and face getting older head-on. Meanwhile, Kim embarks on a new project: having a baby."
81014647,Kath and Kim,Season 3,2004,8,"Forced to move in with Kath and Kel, Kim and Brett try to finagle a way into a home of their own again. Meanwhile, Sharon dates a couple of new men."
81014647,Kath and Kim,Season 4,2007,8,"When Kim finds out Brett has behaved badly, she makes him pay dearly. Kath and Kel consider buying a new home. Sharon finally gets lucky in love."
81014647,Kath and Kim,Kountdown Specials,2007,3,"Re-experience the most outrageous fashion faux pas, celebrations and spectacles from all the ""Kath and Kim"" episodes, including fans' top 10 moments."
81014647,Kath and Kim,The Souvenir Editions,2007,4,"Kath and Kim present compilations of their favorite episodes, including two weddings, Irish step dancing, a day at the races and a scrap with Eric Bana."
80073289,Netflix Presents: The Characters,Season 1,2016,8,Eight rising comic actors and writers bring their best characters to life in this original sketch and improv comedy series.
81011449,Medical Police,Season 1,2020,10,Doctors Owen Maestro and Lola Spratt leave Childrens Hospital and join a secret arm of the CDC to investigate and destroy a deadly global virus.
80049065,W/ Bob & David,Season 1,2015,4,"Bob and David uncover the truth about slavery, expose the reach of religious censorship, and dispense legal justice. Plus, they sing!"
81009617,Aunty Donna's Big Ol' House of Fun,Season 1,2020,6,"Comedy trio Aunty Donna showcase their uniquely absurd and offbeat style through an array of sketches, songs and eclectic characters."
81087498,Astronomy Club: The Sketch Show,Season 1,2019,6,The Astronomy Club -- the first all-black Upright Citizens Brigade troupe -- brings their smart and absurd brand of humor to this sketch comedy series.
81519789,Murdaugh Murders: A Southern Scandal,Season 1,2023,3,Shocking tragedies shatter a tight-knit South Carolina community and expose the horrifying secrets of its most powerful family.
81519789,Murdaugh Murders: A Southern Scandal,Season 2,2023,3,In-depth interviews and harrowing footage uncover shocking revelations surrounding Alex Murdaugh's double-murder trial — and ultimate fall from grace.
81387065,The Most Hated Man on the Internet,Season 1,2022,3,"Determined to remove her daughter's photos from a revenge porn website, a persistent mother launches an online crusade to shut down its cruel founder."
81642255,Love Never Lies: Destination Sardinia,Season 1,2022,8,"A new group of supposedly solid couples put their relationships to the test. In their pursuit of love and money, will the truth hurt or heal?"
81265493,Love on the Spectrum: Australia,Season 2,2021,6,"Searching for a perfect match, seven new and returning young adults on the autism spectrum plunge into the world of dating."
81265493,Love on the Spectrum: Australia,Season 1,2019,5,"Finding love can be hard for anyone. For young adults on the autism spectrum, exploring the unpredictable world of dating holds its own unique challenges."
81161576,The Big Day,Collection 2,2021,3,"Time-honored customs marry with contemporary values — and of course, couture outfits — in this celebration of six more larger-than-life Indian weddings."
81161576,The Big Day,Collection 1,2021,3,"For six engaged couples, happily ever after begins on a spectacular note in this eye-popping look at India’s multibillion-dollar wedding industry."
80197889,WHAT / IF,Season 1,2019,10,"Desperate to secure funding for her med tech startup, an idealistic scientist and her husband strike an outrageous deal with a mysterious investor."
80992232,Bitter Daisies,Season 1,2018,6,"While investigating the disappearance of a teen girl in a tight-knit Galician town, a Civil Guard officer uncovers secrets linked to a loss of her own."
80992232,Bitter Daisies,Season 2,2020,6,"Now out of prison but suffering from blackouts, Eva gets a plea for help that leads her to infiltrate a club linked to an underage sex trafficking ring."
81152777,Chosen,Season 1,2022,6,A 17-year-old girl finds her world turned upside down when she and her friends discover the disturbing truth lurking in their quiet Danish town.
81037850,Curon,Season 1,2020,7,"After 17 years, a woman returns home with her teenage twins. When she mysteriously vanishes, her children must reckon with a shadowy family legacy."
80995039,Ares,Season 1,2020,8,"Aiming to become part of Amsterdam's elite, an ambitious college student joins an exclusive society, unaware it's hiding a horrifying secret."
81382019,#NoFilter,Season 1,2023,10,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…"
81044355,Maldivas,Season 1,2022,7,"To investigate a mystery, a young woman moves into a posh condo community, where she comes into contact with its quirky — and suspicious — residents."
80221113,FIFA Uncovered,Season 1,2022,4,"From power struggles to global politics, an exploration of FIFA reveals the organization's checkered history — and what it takes to host a World Cup."
81280924,Trainwreck,Season 1,2022,3,"Woodstock 1969 promised peace and music, but its '99 revival delivered three days of rage, riots and real harm. Why did it go so horribly wrong?"
81123425,The Future Of,Season 1,2022,12,"With the help of industry experts, this innovative docuseries examines new and emerging technological trends to imagine revolutionary possibilities."
81555750,Crime Scene: The Texas Killing Fields,Season 1,2022,3,An overgrown field and a stretch of highway connect a series of grisly murders spanning several decades as grieving families search for answers.
80187722,FIGHTWORLD,Season 1,2018,5,Actor and martial artist Frank Grillo explores and experiences the diverse fighting techniques found in cultures around the world.
81493078,In the Name of God: A Holy Betrayal,Season 1,2023,8,This docuseries examines the chilling true stories of four Korean leaders claiming to be prophets — and the dark side of unquestioning belief.
81026142,The Andy Warhol Diaries,Season 1,2022,6,"After he's shot in 1968, Andy Warhol begins documenting his life and feelings. Those diaries, and this series, reveal the secrets behind his persona."
80057883,Abstract: The Art of Design,Season 2,2019,6,"Meet six of the world's most influential designers in a stylish new season spanning bio-architecture, costume design, typeface design and more."
80057883,Abstract: The Art of Design,Season 1,2017,8,Step inside the minds of the most innovative designers in a variety of disciplines and learn how design impacts every aspect of life.
81212545,Too Hot To Handle: Latino,Season 1,2021,8,"On this reality show, singles from Latin America and Spain are challenged to give up sex. But here, abstinence comes with a silver lining: US$100,000."
81278699,Creator's File: GOLD,Season 1,2021,8,"Comedian Ryuji Akiyama satirizes top “creators” in Japan with a deadpan, unerring eye for humor, with help from some surprising celebrity guest stars."
81641728,LIGHTHOUSE,Season 1,2023,6,"Two leading entertainers casually get together for some real talk, shedding light on their vulnerabilities and worries, with lots of laughs along the way."
81313291,Case Closed: The Culprit Hanzawa,Season 1,2022,12,"A silhouetted suspect moves to the crime-infested city of Beika with murder in mind, in this spinoff spoof of ""Detective Conan."""
80198329,Trial By Media,Season 1,2020,6,"In this true crime docuseries, some of the most dramatic trials of all time are examined with an emphasis on how the media may have impacted verdicts."
80208213,Age of Tanks,Season 1,2017,4,The history of military tanks unfolds in a documentary series that traces their role in history and geopolitics from World War I to the 21st century.
80216756,Jailbirds,Season 1,2019,6,"At the Sacramento County Jail, incarcerated women fight the power and one another as they try to make the best of life -- and love -- on the inside."
81250179,Jailbirds New Orleans,Season 1,2021,3,"Feuds, flirtations and toilet talk go down among the incarcerated women at the Orleans Justice Center in New Orleans on this gritty reality series."
80202283,I AM A KILLER,Season 4,2022,6,"Premeditated deeds, tragic accidents or acts of self-defense? Murderers recount the harrowing crimes that landed them in prison with life sentences."
80202283,I AM A KILLER,Season 3,2022,6,"While serving hard time for murder, inmates recount their crimes and reflect on how their actions destroyed lives — including their own."
80202283,I AM A KILLER,Season 2,2020,10,"Murderers recount the true stories of their crimes, including a woman who killed her abusive husband and the man behind a deadly New Year's Eve party."
80202283,I AM A KILLER,Season 1,2018,10,"In this true-crime series, history's most notorious killers recount their stories from their points of view in their own chilling words."
81311783,Chimp Empire,Season 1,2023,4,"A vast community of chimpanzees thrives in a forest in Uganda, navigating complex social politics, family dynamics and dangerous territory disputes."
81239671,On the Verge,Season 1,2021,12,"Four women — a chef, a single mom, an heiress and a job seeker — dig into love and work, with a generous side of midlife crises, in pre-pandemic LA."
81007175,Wolf,Season 1,2018,6,"Tasked with risky missions across Türkiye, members of a special-operations police unit confront danger and tragedy both on the field and at home."
81623503,The Kingdom,Season 1,2020,6,"An angel named Josephine arrives in a rural town, where her purpose is to help the residents find their faith and their truest selves."
81666652,Risqué Business: Japan,Season 1,2023,6,"Shin Dong-youp and Sung Si-kyung dive into adult entertainment in Japan, meeting people from all walks of life to demystify the ""taboo"" experience."
81006684,The Ripper,Season 1,2020,4,Investigators and witnesses recall how a modern-day Jack the Ripper terrorized the north of England during the late 1970s.
81097362,The Puppet Master: Hunting the Ultimate Conman,Season 1,2022,3,"In this harrowing docuseries, a cruel conman masquerading as a British spy manipulates and steals from his victims, leaving ruined families in his wake."
81306326,"The Billionaire, The Butler, and the Boyfriend",Season 1,2023,3,How did a conflict between the world's wealthiest woman and her daughter spiral into national scandal? This riveting docuseries tells the whole story.
70302573,Sword Art Online,Sword Art Online: Alicization,2018,24,"After testing a new government-backed VR system, SAO veteran Kirito unexpectedly awakens within it -- with memories he shouldn’t possess."
70302573,Sword Art Online,Sword Art Online Alicization  War of Underworld,2019,23,"Led by Bercouli, the Empire prepares for full scale war against Darkness God Vector and his army. But Alice, Kirito and Eugeo are nowhere to be seen."
80201680,The Kominsky Method,Season 1,2018,8,Acting coach Sandy Kominsky and best friend Norman Newlander keep each other laughing as they navigate the ups and downs of getting older.
80201680,The Kominsky Method,Season 2,2019,8,"As they face new relationship, work and health challenges, Sandy and Norman support each other with humor, heart and plenty of sarcasm."
80201680,The Kominsky Method,Season 3,2021,6,"A new chapter unfolds for Sandy as he deals with a difficult loss, a daunting financial obligation, an important reunion and a major career boost."
81220429,BNA,Season 1,2020,12,"Morphed into a raccoon beastman, Michiru seeks refuge, and answers, with the aid of wolf beastman Shirou inside the special zone of Anima-City."
80992783,Eden,Season 1,2021,4,"A human girl secretly raised by robots starts to uncover the dark secrets behind the lush, utopian world where humanity has all but vanished."
80048100,Wakfu: The Quest for the Six Eliatrope Dofus,Season 1,2014,3,"Six years after Yugo and his team defeat Qilby, Ogrest's crying floods Amalia's kingdom. To stop him, they must find the six missing Eliatrope Dofus."
80222934,The Letter for the King,Season 1,2020,6,"A young knight in training contends with ancient prophecies, magical powers and fickle companions as he sets out on an epic quest to save his kingdom."
80992673,Centaurworld,Season 1,2021,10,"On a quest to reunite with her trusty rider, a fearless war horse journeys through a whimsical world filled with magic, adventure and singing centaurs."
80992673,Centaurworld,Season 2,2021,8,"Horse embarks on a mission to build an army and defeat the Nowhere King. It won't be easy, but she's got the herd by her side — and Rider back home."
81487754,Iron Chef Brazil,Season 1,2022,8,Rising culinary talents battle Brazil’s best chefs to be named Iron Legend in this exhilarating competition hosted by Fernanda Souza and Andressa Cabral.
81056700,#blackAF,Season 1,2020,8,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series."
80087548,Justin Time GO!,Season 1,2016,13,"A new kid, Sammy, moves in next door, causing problems that Justin learns to deal with during his travels around the world with Squidgy and Olive."
81098500,Spirit Rangers,Season 1,2022,10,"Native American siblings Kodi, Summer and Eddy have a secret: They’re ""Spirit Rangers"" who help protect the national park they call home!"
81098500,Spirit Rangers,Season 2,2023,10,"Eddy, Summer and Kodi are back in action at Xus National Park, learning about nature on exciting adventures with new visitors — and old friends, too!"
80217517,Invisible City,Season 1,2021,7,"After a family tragedy, a man discovers mythical creatures living among humans — and soon realizes they hold the key to his mysterious past."
80217517,Invisible City,Season 2,2023,5,"Reawakened in sacred water, a father desperately searches for his daughter, leading him to discover his true nature buried within."
80101401,The Deep,Season 1,2019,13,"The Nektons explore underwater frontiers to harness Lemuria's secret while crossing paths with giant, destructive sea creatures called Monumentials."
80077417,Colony,Season 1,2016,10,"While Will wrestles with whether to collude with the occupiers to get back his son, the resistance gains a foothold and discovers they are not alone."
80077417,Colony,Season 2,2017,13,"In an effort to get Charlie back, Will and Katie find themselves on opposite sides as he works with the Collaborators and she supports the Resistance."
80077417,Colony,Season 3,2018,13,"After leaving the colony, Will and Katie find that settling in to typical family life is much harder than they imagined."
80057506,Edgar Rice Burroughs' Tarzan and Jane,Season 1,2017,8,"Saved from a plane crash and given supernatural powers, teen Tarzan fights to protect his jungle home, with help from his brave city pal Jane."
80057506,Edgar Rice Burroughs' Tarzan and Jane,Season 2,2018,5,"Tarzan and Jane embark on a heroic adventure in the Brazilian rainforest, rescuing animals from an evil scheme and uncovering an ancient secret."
80207486,Best.Worst.Weekend.Ever.,Season 1,2018,8,"Teenage friends plan an epic trip to Comic-Con to meet their idol, only to get caught in one hilariously awkward predicament after another."
81478080,Wrong Side of the Tracks,Season 1,2022,8,"When his teenage granddaughter falls victim to the drug dealers overtaking his neighborhood, a fed-up war veteran takes matters into his own hands."
81478080,Wrong Side of the Tracks,Season 2,2023,8,Nelson is forced to work for the police as a mole. Tirso grows closer to Gladys and his children. The culprit behind Irene's rape comes into focus.
81478080,Wrong Side of the Tracks,Season 3,2024,8,"With the return of someone from his past, a tragic murder and a new gang leader in town, Tirso's peaceful life is in for a tumultuous turn."
81149763,Intimacy,Season 1,2022,8,A rising politician's career is threatened when a surreptitiously recorded video of her sex life is leaked to the public.
81579442,Ferry: The Series,Season 1,2023,8,"Desperate for funds, Ferry Bouman stumbles upon a golden opportunity when a high-profile bust leaves a vacant position among Brabant's top dealers."
80193978,Warrior,Season 1,2018,6,A war veteran plagued by guilt over his final mission teams up with his best friend's widow to infiltrate a dangerous Copenhagen biker gang.
81032347,Cooked with Cannabis,Season 1,2020,6,"Chefs compete to get the hosts and special guests high on elevated cannabis cuisine with their artful use of leafy herb, THC infusions and CBD sauces."
81459349,"Sex, Love & goop",Season 1,2021,6,Courageous couples journey toward more pleasurable sex and deeper intimacy with help from Gwyneth Paltrow and a team of experts in this reality series.
80244690,the goop lab with Gwyneth Paltrow,Season 1,2020,6,"Leading with curiosity, Gwyneth Paltrow and her goop team look at psychedelics, energy work and other challenging wellness topics."
80179138,Nailed It!,Season 7,2022,4,Spooky meets kooky as Nicole and Jacques don costumes for a Halloween-themed season of frightful baking with treats inspired by popular Netflix series.
80179138,Nailed It!,Season 6,2021,6,"Groundbreaking bakes, celebrity cameos and an entire episode themed around head judge Jacques Torres? This season delivers delight with every bite."
80179138,Nailed It!,Double Trouble,2021,6,"Twice the fun. Twice the mess. From best buds to brothers and sisters: When two clueless cake ""artists"" team up, the baking is two times as bad."
80179138,Nailed It!,Season 4,2020,8,"A new season of substandard baking serves up several ""Nailed It!"" firsts, from kids in the kitchen to fun with liquid nitrogen. What could go wrong?"
80179138,Nailed It!,Season 3,2019,6,"Nicole and Jacques are back to judge the chaos in the kitchen, from half-baked doll cakes to delightfully creepy edible clowns."
80179138,Nailed It!,Season 2,2018,7,Everyone’s favorite amateur baking show is back with an all-new season of epic failures and a star-studded cast of culinary guests.
80179138,Nailed It!,Season 1,2018,6,"Home bakers with a terrible track record take a crack at re-creating edible masterpieces for a $10,000 prize. It's part reality contest, part hot mess."
81226889,Murder Among the Mormons,Season 1,2021,3,High-stakes exploits turn deadly — and shake a global church to its core — in this extraordinary true crime story.
80133187,Tales by Light,Season 3,2018,6,"Season 3 follows a trio of image-makers on voyages of discovery to neighborhoods of Bangladesh, reefs of Indonesia, and the backcountry of Australia."
80133187,Tales by Light,Season 2,2016,6,Four intrepid photographers create images that convey the beauty and power of life on planet Earth in Season 2 of this documentary series.
80133187,Tales by Light,Season 1,2015,6,"The pursuit of the perfect image takes five adventurous photographers on journeys to the ends of the Earth, where they push the limits of their craft."
80990609,The Neighbor,Season 1,2019,10,Self-centered Javier's life gets a bit messy when he unexpectedly becomes a superhero -- and his recent ex is tasked with uncovering his identity.
80990609,The Neighbor,Season 2,2021,8,"Just when Javi thinks he's conquered being Earth's superhero, challenges arise from an unlikely competitor ... and some extraterrestrial visitors."
81011159,Little Things,Season 1,2016,5,"A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Mumbai."
81011159,Little Things,Season 2,2018,8,More fun ensues as Kavya and Dhruv’s relationship progresses amid conversations about their future and visits from family and friends.
81011159,Little Things,Season 3,2019,8,"As Kavya and Dhruv’s relationship goes from live-in to long-distance, their respective journeys of self-discovery begin to impact their life as a couple."
81011159,Little Things,Season 4,2021,8,"From cohabitation to living long-distance, Kavya and Dhruv have weathered it all. But will their six years of history ensure a future together?"
81406763,Live to Lead,Season 1,2022,7,Leaders committed to making a difference in the world share their inspiring life stories in this series executive produced by Prince Harry and Meghan.
80206395,Trump: An American Dream,Season 1,2018,4,"Friends, associates and critics reveal the truly American story of Donald Trump, the brash businessman who defied the odds to become U.S. president."
81025701,Night Stalker: The Hunt for a Serial Killer,Season 1,2021,4,"Beneath the sunlit glamour of 1985 LA lurks a relentlessly evil serial killer. In this true-crime story, two detectives won't rest until they catch him."
80225885,Bard of Blood,Season 1,2019,7,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission."
80190931,Ghost Wars,Season 1,2017,13,Local outcast Roman Mercer must harness his repressed psychic powers to save his remote Alaskan town from paranormal forces.
80176219,Superstition,Season 1,2017,12,A family with supernatural abilities fights to keep their small Southern town free from sinister spirits and otherworldly possessions.
81221380,Sweet Tooth,Season 1,2021,8,"On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector."
81221380,Sweet Tooth,Season 2,2023,8,"Captured and imprisoned by the Last Men, a very special deer boy named Gus takes action to help his newfound hybrid friends escape before it's too late."
80148535,The Dark Crystal: Age of Resistance,Season 1,2019,10,"As power-hungry overlords drain life from the planet Thra, a group of brave Gelfling unite on a quest to save their world and fight off the darkness."
80049714,Master of None,Season 1,2015,10,"New Yorker Dev (Aziz Ansari) may be over 30, but he still has trouble deciding what he wants to eat, much less the pathway for the rest of his life."
80049714,Master of None,Season 2,2017,10,"Dev pursues a new passion in Italy, dives back into the New York dating scene and wrestles with big questions as he seeks to reboot his life."
80049714,Master of None,Season 3,2021,5,"Denise and her wife, Alicia, take center stage this season, grappling with doubts and heartache when a rift emerges in their happy marriage."
81490766,The Signing,Season 1,2023,8,"In this competition, young artists must impress Latin music icons like Rauw Alejandro, Nicki Nicole and Yandel to score the contract of a lifetime."
81482895,Quarterback,Season 1,2023,8,"Go inside the huddle and into the homes of Patrick Mahomes, Kirk Cousins, and Marcus Mariota in this candid docuseries following their 2022-23 NFL season."
80216651,The Windsors,Season 1,2016,6,The all-too-public trials and tribulations of England's royal family are reimagined as an over-the-top comedic soap opera.
80216651,The Windsors,Season 2,2016,8,"The royals are back! Harry's new lady ruffles feathers, Pippa's jealousy gets the better of her and Charles seeks an endorsement from across the pond."
80216651,The Windsors,Season 3,2020,6,"William and Kate try their best to unite a divided nation while others in the family consider a one-way trip across the pond. Oh, the drama!"
81462151,Muscles & Mayhem: An Unauthorized Story of American Gladiators,Season 1,2023,5,"In the '90s, TV's stunt-filled ""American Gladiators"" thrilled fans. This docuseries explores the show's success — and how it almost ended before it began."
81087537,I AM A STALKER,Season 1,2022,8,"Convicted stalkers and survivors share harrowing accounts of harassment, abuse and other crimes in this documentary series."
81519226,The Ultimatum: France,Season 1,2022,10,"Six couples on the cusp of lifelong love are hit with an ultimatum: Get engaged or break up. Before they decide, they’ll swap partners for three weeks."
81598495,The Ultimatum: Queer Love,Season 1,2023,10,"Tie the knot or call it quits? Five long-term couples are put under pressure to get married or move on in this queer-centric spin-off of ""The Ultimatum."""
81417598,IRL - In Real Love,Season 1,2023,10,"Four singles seeking love navigate its ups and downs through real and online connections — but will they choose virtual romance, or go offline?"
80226612,Conversations with a Killer: The Ted Bundy Tapes,Season 1,2019,4,"Present-day interviews, archival footage and audio recordings made on death row form a searing portrait of notorious killer Ted Bundy."
81059887,The Sons of Sam: A Descent into Darkness,Season 1,2021,4,"The Son of Sam case grew into a lifelong obsession for journalist Maury Terry, who became convinced that the murders were linked to a satanic cult."
80213588,The Confession Killer,Season 1,2019,5,Henry Lee Lucas rose to infamy when he confessed to hundreds of unsolved murders. This docuseries examines the truth -- and horrifying consequences.
80158319,Evil Genius: the True Story of America's Most Diabolical Bank Heist,Season 1,2018,4,This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck -- and gets weirder from there.
81214609,Anxious People,Season 1,2021,6,"A bank robber holds the visitors of an open house hostage and then promptly vanishes, leaving the police baffled — and suspicious of everyone."
81262228,The Time It Takes,Season 1,2021,10,"Lina and Nico break up after many years together, and Lina struggles to find a new life and to think about him a little less each day."
81282868,Borgen - Power & Glory,Season 1,2022,8,Foreign Minister Birgitte Nyborg finds her career in jeopardy when a dispute over oil in Greenland threatens to become an international crisis.
81443237,Iron Chef: Mexico,Season 1,2022,8,Seasoned pros participate in this cooking competition against three of Mexico's finest chefs to win the mythical katana and become the Legendary Chef.
80105433,How do you like Wednesday?,We made it! Covered 21 European countries (1997),1997,10,"From the England to Germany and all the countries in between, the guys travel Europe in this special celebration of the show's one year anniversary."
80105433,How do you like Wednesday?,What's up Europe? We've returned! (1999),1999,8,"They guys can't help themselves, and they’re back in Europe again! This time they’re even trekking the cold and demanding Scandinavian Peninsula."
80105433,How do you like Wednesday?,Mission complete: we've encompassed 20 European countries (2007),2007,9,The guys take on the European continent one more time as they hit the Iberian Peninsula and more. Will they make it to all of their destination goals?
80105433,How do you like Wednesday?,Our 21st year completing our mission in 21 European countries (2020),2020,7,"To celebrate 21 years of the show, the guys return one final time to truly conquer all 21 European countries, finally exploring Ireland via the UK."
81081459,44 Cats,Season 1,2018,26,The Buffycats are back to rescue fellow animal pals and sink their claws into exciting adventures.
80205037,Supa Team 4,Season 1,2023,8,Four teens are just trying to survive secondary school when an ex-spy recruits them for her superhero team. Their newest assignment? Saving the world.
80205037,Supa Team 4,Season 2,2024,8,"While Mr. Magedzee searches for a cleaner, greener power source, Supa Team 4 searches for the evil Chusi. Will they all find what they're looking for?"
81002483,Daughter From Another Mother,Season 1,2020,9,"After discovering their babies were exchanged at birth, two women develop a plan to adjust to their new lives: creating a single —and peculiar— family."
81002483,Daughter From Another Mother,Season 2,2021,8,"As Ana and Mariana go down a rocky road to make amends, new loves and exciting career opportunities shake their family dynamics to the core."
81002483,Daughter From Another Mother,Season 3,2022,10,Ana and Mariana deal with a lawsuit and new business while maintaining the facade of their relationship. But chaos arises when true feelings blossom.
81398865,The Most Beautiful Flower,Season 1,2022,10,"Curvy, curly, confident Mich knows she's fabulous. Now she just has to convince everyone else at her Xochimilco high school to believe it too."
81434745,Against the Ropes,Season 1,2023,10,"Released from prison, Ángela tries to regain the respect of her daughter, who loves lucha libre wrestling, by entering the ring as a mysterious persona."
81088331,Chhota Bheem,Season 4,2009,26,"This season, Chhota Bheem fights off laddoo-hungry thieves, takes on an evil witch’s sweet but sinister trap and even gets to be king for a day."
81088331,Chhota Bheem,Season 8,2017,26,"Between dealing with unwanted visitors and Kalia’s antics, Bheem and his pals make time this season for dance lessons, cricket games and fun contests."
81088331,Chhota Bheem,Season 13,2021,13,"Bheem’s adventures continue as he makes an underwater rescue, eats some unusual berries and thwarts more of Buri Pari’s sneaky efforts to rule Dholakpur."
81088331,Chhota Bheem,Season 14,2021,13,"This season, Chhota Bheem saves a unicorn from a sweet-toothed monster, the palace gold from a cunning visitor, and his friends from a sly scientist!"
81088331,Chhota Bheem,Season 15,2022,13,"In this season, Bheem and his friends face the evil Amar, attempt to solve a vampire's riddle and trick a greedy palace thief… with a delicious cake!"
81088331,Chhota Bheem,Season 16,2022,13,"It's up to Bheem to save the city from a mystical ice cream man, a trickster clown with a dog whistle and a greedy bandit who can turn invisible."
81088331,Chhota Bheem,Season 17,2022,13,"Battling a genie, an eventful trip to the dentist and a vengeful musician with a magic guitar — join Bheem and his friends for their biggest adventures!"
81088331,Chhota Bheem,Season 18,2022,13,"When a wish-granting tortoise is kidnapped or when zombies attack the city, there's only one gang who can save the day — Chhota Bheem and his friends!"
81088331,Chhota Bheem,Season 19,2022,13,"Join Chhota Bheem for fun-filled adventures as he saves a famous diamond crown, faces a giant caterpillar and attends a pet show with his friends!"
81038163,Samurai Rabbit: The Usagi Chronicles,Season 1,2022,10,"A teenage rabbit eager to become a true samurai teams up with his new warrior friends to protect their city from Yokai monsters, ninjas and evil aliens."
81038163,Samurai Rabbit: The Usagi Chronicles,Season 2,2022,10,"With the Yokai no longer their enemies, Usagi and the gang enjoy a short-lived peace but soon must prepare for an invasion by evil aliens."
80987458,Special,Season 1,2019,8,A young gay man with cerebral palsy branches out in hope of finally going after the life he wants.
80987458,Special,Season 2,2021,8,"Now semi-estranged from his mother, Ryan continues exploring the world on his own, with all the complex ups and downs life and love have to offer."
80186090,The Big Family Cooking Showdown,Season 1,2017,12,"In this unscripted series, families passionate about food serve up their most delicious dishes for the chance to be crowned Britain's best home cooks."
80186090,The Big Family Cooking Showdown,Season 2,2018,14,The showdown continues -- and shifts format -- as 16 more foodie families compete to impress new judges Tommy Banks and Angellica Bell.
81605034,Sugar Rush: The Baking Point,Season 1,,6,"In this race against time, six teams of culinary artists blend innovation and tradition to create edible marvels. Who will bake their way to the top?"
81019894,Nailed It! Holiday!,Season 2,2019,6,Jingle bells. Funky smells. Panic in the air. We're bringing hilarity home for the holidays with wonder-fail creations and woefully botched bakes.
81019894,Nailed It! Holiday!,Season 1,2018,7,"It's the ""Nailed It!"" holiday special you've been waiting for, with missing ingredients, impossible asks and desserts that look delightfully sad."
80188953,Afflicted,Season 1,2018,7,Baffling symptoms. Controversial diagnoses. Costly treatments. Seven people with chronic illnesses search for answers -- and relief.
81135649,Big Tree City,Season 1,2022,15,A team of animal heroes with special skills and speedy vehicles work together to keep Big Tree City safe and solve the town's trickiest problems.
81552675,Badanamu Pop,Season 1,2014,4,"Hop, pop and party with Bada and his adorable friends in a series of exciting singalongs that are as educational as they are fun!"
81552664,Badanamu Stories,Season 1,2020,9,"Play with curious, warm-hearted Bada and his adventurous animal buddies as they learn something new every day in this educational series."
81220435,Great Pretender,Season 1,2020,14,"Supposedly Japan's greatest swindler, Makoto Edamura gets more than he bargained for when he tries to con Laurent Thierry, a real world-class crook."
81220435,Great Pretender,Season 2,2020,9,"After their string of successful cons, Makoto leaves Laurent's team. But the web of deceit binding them together goes farther back than he knows."
80174917,Children of the Whales,Season 1,2017,12,"As a magic wielder, young archivist Chakuro knows his time is short, but everything changes when a girl from the outside appears on his island."
80161848,A.I.C.O.,Season 1,2018,12,Everything Aiko knew was a lie. Now she's joining a team of Divers to reach the place where the Burst began to stop it for good and save her family.
81073507,The Barrier,Season 1,2020,13,One family’s fight for survival in a future dystopian Madrid illustrates the disparity between two worlds separated by a fence — and so much more.
81176967,MAKE MY DAY,Season 1,2023,8,"On an isolated icy planet promising a bright future, prisoners are forced to excavate a rare energy source that leads to a deadly, unwelcome discovery."
81697366,Under Pressure: The U.S. Women's World Cup Team,Season 1,2023,4,"In this docuseries, the U.S. women’s national soccer team pursues their third consecutive title amid trials and triumphs at the 2023 FIFA World Cup."
80091742,Last Chance U,EMCC: Part 1,2016,6,Football prospects with academic and personal issues seek success on the field and in the classroom at powerhouse East Mississippi Community College.
80091742,Last Chance U,EMCC: Part 2,2017,8,"Buddy and Brittany welcome a new crop of budding football stars hoping to overcome past mistakes, while coping with the attention brought by Season 1."
80091742,Last Chance U,INDY: Part 1,2018,8,"The acclaimed series shifts to Independence Community College in Kansas, where a tough-as-nails coach attempts to rebuild a struggling program."
80091742,Last Chance U,INDY: Part 2,2019,8,Coach Jason Brown experiences a new level of notoriety as he leads a loaded ICC roster into a season filled with national championship expectations.
80091742,Last Chance U,Laney,2020,8,"The docuseries heads to Oakland's Laney College, where coach John Beam pushes his players through adversity to further their goals on and off the field."
80185178,Girls Incarcerated,Season 1,2018,8,"At Madison Juvenile Correctional Facility in Indiana, teen girls struggle with conflict and heartbreak as they try to turn their lives around."
